0.015996,1.16997,3.63919,2.95445,-0.0128867,0.4197,2.01821,0.412285,0.318229,-2.08769,0.329133,-2.08028,2.02912,1
0.0162914,1.16996,3.63815,2.95416,-0.0131253,0.420064,2.01818,0.412511,0.318195,-2.08746,0.329302,-2.07991,2.02929,1
0.0165868,1.16996,3.63711,2.95387,-0.0133639,0.420428,2.01814,0.412737,0.318162,-2.08724,0.329472,-2.07955,2.02945,1
0.0168822,1.16996,3.63608,2.95358,-0.0136025,0.420793,2.01811,0.412963,0.318128,-2.08701,0.329641,-2.07918,2.02962,1
0.0171776,1.16996,3.63504,2.95329,-0.0138411,0.421157,2.01808,0.41319,0.318094,-2.08678,0.329811,-2.07882,2.02979,1
0.0174729,1.16996,3.634,2.953,-0.0140797,0.421521,2.01804,0.413416,0.318061,-2.08656,0.329981,-2.07845,2.02996,1
0.0177682,1.16996,3.63296,2.95272,-0.0143183,0.421885,2.01801,0.413642,0.318027,-2.08633,0.33015,-2.07809,2.03013,1
0.0180634,1.16996,3.63192,2.95243,-0.0145569,0.422249,2.01797,0.413868,0.317994,-2.0861,0.33032,-2.07772,2.0303,1
0.0183586,1.16995,3.63088,2.95214,-0.0147955,0.422614,2.01794,0.414094,0.31796,-2.08588,0.330489,-2.07736,2.03047,1
0.0186538,1.16995,3.62985,2.95185,-0.0150341,0.422978,2.0179,0.41432,0.317926,-2.08565,0.330659,-2.07699,2.03064,1
0.018949,1.16995,3.62881,2.95156,-0.0152726,0.423342,2.01787,0.414545,0.317893,-2.08542,0.330829,-2.07662,2.03081,1
0.0192442,1.16995,3.62777,2.95128,-0.0155112,0.423706,2.01784,0.414771,0.317859,-2.08519,0.330998,-2.07626,2.03097,1
0.0195393,1.16995,3.62674,2.95099,-0.0157498,0.42407,2.0178,0.414997,0.317825,-2.08497,0.331168,-2.07589,2.03114,1
0.0198343,1.16995,3.6257,2.9507,-0.0159884,0.424434,2.01777,0.415223,0.317792,-2.08474,0.331338,-2.07553,2.03131,1
0.0201294,1.16994,3.62466,2.95041,-0.016227,0.424798,2.01773,0.415449,0.317758,-2.08451,0.331507,-2.07516,2.03148,1
0.0204244,1.16994,3.62363,2.95012,-0.0164656,0.425162,2.0177,0.415674,0.317724,-2.08429,0.331677,-2.0748,2.03165,1
0.0207194,1.16994,3.62259,2.94984,-0.0167042,0.425526,2.01766,0.4159,0.31769,-2.08406,0.331847,-2.07443,2.03182,1
0.0210144,1.16994,3.62156,2.94955,-0.0169427,0.42589,2.01763,0.416125,0.317656,-2.08383,0.332016,-2.07407,2.03199,1
0.0213093,1.16994,3.62052,2.94926,-0.0171813,0.426254,2.01759,0.416351,0.317622,-2.08361,0.332186,-2.0737,2.03216,1
0.0216043,1.16994,3.61949,2.94897,-0.0174199,0.426618,2.01756,0.416576,0.317588,-2.08338,0.332356,-2.07334,2.03233,1
0.0218991,1.16993,3.61845,2.94868,-0.0176585,0.426982,2.01752,0.416802,0.317554,-2.08315,0.332526,-2.07297,2.0325,1
0.022194,1.16993,3.61742,2.9484,-0.017897,0.427346,2.01749,0.417027,0.31752,-2.08293,0.332695,-2.07261,2.03266,1
0.0224888,1.16993,3.61638,2.94811,-0.0181356,0.42771,2.01745,0.417252,0.317487,-2.0827,0.332865,-2.07224,2.03283,1
0.0227836,1.16993,3.61535,2.94782,-0.0183742,0.428074,2.01742,0.417478,0.317453,-2.08247,0.333035,-2.07188,2.033,1
0.0230784,1.16993,3.61432,2.94753,-0.0186128,0.428438,2.01738,0.417703,0.317418,-2.08225,0.333205,-2.07151,2.03317,1
0.0233731,1.16993,3.61328,2.94724,-0.0188513,0.428802,2.01735,0.417928,0.317384,-2.08202,0.333375,-2.07115,2.03334,1
0.0236678,1.16992,3.61225,2.94695,-0.0190899,0.429165,2.01731,0.418153,0.31735,-2.08179,0.333545,-2.07078,2.03351,1
0.0239625,1.16992,3.61122,2.94667,-0.0193285,0.429529,2.01728,0.418379,0.317316,-2.08157,0.333714,-2.07042,2.03368,1
0.0242572,1.16992,3.61019,2.94638,-0.019567,0.429893,2.01724,0.418604,0.317282,-2.08134,0.333884,-2.07005,2.03385,1
0.0245518,1.16992,3.60915,2.94609,-0.0198056,0.430257,2.01721,0.418829,0.317248,-2.08112,0.334054,-2.06969,2.03402,1
0.0248464,1.16992,3.60812,2.9458,-0.0200442,0.430621,2.01717,0.419054,0.317214,-2.08089,0.334224,-2.06932,2.03418,1
0.0251409,1.16991,3.60709,2.94551,-0.0202827,0.430984,2.01714,0.419279,0.31718,-2.08066,0.334394,-2.06896,2.03435,1
0.0254355,1.16991,3.60606,2.94523,-0.0205213,0.431348,2.0171,0.419503,0.317145,-2.08044,0.334564,-2.06859,2.03452,1
0.02573,1.16991,3.60503,2.94494,-0.0207598,0.431712,2.01707,0.419728,0.317111,-2.08021,0.334734,-2.06823,2.03469,1
0.0260245,1.16991,3.60399,2.94465,-0.0209984,0.432076,2.01703,0.419953,0.317077,-2.07998,0.334904,-2.06786,2.03486,1
0.0263189,1.16991,3.60296,2.94436,-0.021237,0.432439,2.017,0.420178,0.317042,-2.07976,0.335074,-2.0675,2.03503,1
0.0266133,1.1699,3.60193,2.94407,-0.0214755,0.432803,2.01696,0.420403,0.317008,-2.07953,0.335244,-2.06713,2.0352,1
0.0269077,1.1699,3.6009,2.94378,-0.0217141,0.433166,2.01693,0.420627,0.316974,-2.0793,0.335414,-2.06677,2.03537,1
0.0272021,1.1699,3.59987,2.9435,-0.0219526,0.43353,2.01689,0.420852,0.31694,-2.07908,0.335584,-2.0664,2.03554,1
0.0274964,1.1699,3.59884,2.94321,-0.0221912,0.433894,2.01686,0.421076,0.316905,-2.07885,0.335754,-2.06604,2.03571,1
0.0277907,1.16989,3.59781,2.94292,-0.0224297,0.434257,2.01682,0.421301,0.316871,-2.07863,0.335924,-2.06567,2.03587,1
0.028085,1.16989,3.59679,2.94263,-0.0226683,0.434621,2.01679,0.421525,0.316836,-2.0784,0.336094,-2.0653,2.03604,1
0.0283793,1.16989,3.59576,2.94234,-0.0229068,0.434984,2.01675,0.42175,0.316802,-2.07817,0.336264,-2.06494,2.03621,1
0.0286735,1.16989,3.59473,2.94206,-0.0231454,0.435348,2.01671,0.421974,0.316767,-2.07795,0.336434,-2.06457,2.03638,1
0.0289677,1.16989,3.5937,2.94177,-0.0233839,0.435711,2.01668,0.422199,0.316733,-2.07772,0.336604,-2.06421,2.03655,1
0.0292618,1.16988,3.59267,2.94148,-0.0236224,0.436075,2.01664,0.422423,0.316698,-2.0775,0.336775,-2.06384,2.03672,1
0.029556,1.16988,3.59164,2.94119,-0.023861,0.436438,2.01661,0.422647,0.316664,-2.07727,0.336945,-2.06348,2.03689,1
0.0298501,1.16988,3.59062,2.9409,-0.0240995,0.436802,2.01657,0.422871,0.316629,-2.07704,0.337115,-2.06311,2.03706,1
0.0301442,1.16988,3.58959,2.94061,-0.0243381,0.437165,2.01654,0.423096,0.316594,-2.07682,0.337285,-2.06275,2.03723,1
0.0304382,1.16987,3.58856,2.94033,-0.0245766,0.437529,2.0165,0.42332,0.31656,-2.07659,0.337455,-2.06238,2.0374,1
0.0307322,1.16987,3.58753,2.94004,-0.0248151,0.437892,2.01646,0.423544,0.316525,-2.07637,0.337625,-2.06202,2.03756,1
0.0310262,1.16987,3.58651,2.93975,-0.0250537,0.438255,2.01643,0.423768,0.316491,-2.07614,0.337796,-2.06165,2.03773,1
0.0313202,1.16987,3.58548,2.93946,-0.0252922,0.438619,2.01639,0.423992,0.316456,-2.07592,0.337966,-2.06129,2.0379,1
0.0316141,1.16986,3.58445,2.93917,-0.0255307,0.438982,2.01636,0.424216,0.316421,-2.07569,0.338136,-2.06092,2.03807,1
0.031908,1.16986,3.58343,2.93889,-0.0257693,0.439345,2.01632,0.42444,0.316386,-2.07546,0.338306,-2.06056,2.03824,1
0.0322019,1.16986,3.5824,2.9386,-0.0260078,0.439709,2.01628,0.424664,0.316351,-2.07524,0.338477,-2.06019,2.03841,1
0.0324957,1.16986,3.58138,2.93831,-0.0262463,0.440072,2.01625,0.424887,0.316317,-2.07501,0.338647,-2.05983,2.03858,1
0.0327895,1.16985,3.58035,2.93802,-0.0264848,0.440435,2.01621,0.425111,0.316282,-2.07479,0.338817,-2.05946,2.03875,1
0.0330833,1.16985,3.57933,2.93773,-0.0267233,0.440799,2.01618,0.425335,0.316247,-2.07456,0.338988,-2.0591,2.03892,1
0.0333771,1.16985,3.5783,2.93744,-0.0269619,0.441162,2.01614,0.425559,0.316212,-2.07434,0.339158,-2.05873,2.03909,1
0.0336708,1.16984,3.57728,2.93716,-0.0272004,0.441525,2.0161,0.425782,0.316177,-2.07411,0.339328,-2.05837,2.03926,1
0.0339645,1.16984,3.57625,2.93687,-0.0274389,0.441888,2.01607,0.426006,0.316142,-2.07388,0.339498,-2.058,2.03942,1
0.0342582,1.16984,3.57523,2.93658,-0.0276774,0.442251,2.01603,0.426229,0.316107,-2.07366,0.339669,-2.05764,2.03959,1
0.0345518,1.16984,3.57421,2.93629,-0.0279159,0.442615,2.016,0.426453,0.316072,-2.07343,0.339839,-2.05727,2.03976,1
0.0348454,1.16983,3.57318,2.936,-0.0281545,0.442978,2.01596,0.426676,0.316037,-2.07321,0.34001,-2.05691,2.03993,1
0.035139,1.16983,3.57216,2.93572,-0.028393,0.443341,2.01592,0.4269,0.316002,-2.07298,0.34018,-2.05654,2.0401,1
0.0354326,1.16983,3.57114,2.93543,-0.0286315,0.443704,2.01589,0.427123,0.315967,-2.07276,0.340351,-2.05618,2.04027,1
0.0357261,1.16983,3.57011,2.93514,-0.02887,0.444067,2.01585,0.427347,0.315932,-2.07253,0.340521,-2.05581,2.04044,1
0.0360196,1.16982,3.56909,2.93485,-0.0291085,0.44443,2.01581,0.42757,0.315897,-2.07231,0.340691,-2.05545,2.04061,1
0.0363131,1.16982,3.56807,2.93456,-0.029347,0.444793,2.01578,0.427793,0.315862,-2.07208,0.340862,-2.05508,2.04078,1
0.0366065,1.16982,3.56705,2.93427,-0.0295855,0.445156,2.01574,0.428016,0.315827,-2.07186,0.341032,-2.05472,2.04095,1
0.0368999,1.16981,3.56603,2.93399,-0.029824,0.445519,2.0157,0.428239,0.315792,-2.07163,0.341203,-2.05435,2.04112,1
0.0371933,1.16981,3.565,2.9337,-0.0300625,0.445882,2.01567,0.428463,0.315756,-2.07141,0.341373,-2.05399,2.04128,1
0.0374867,1.16981,3.56398,2.93341,-0.030301,0.446245,2.01563,0.428686,0.315721,-2.07118,0.341544,-2.05362,2.04145,1
0.03778,1.1698,3.56296,2.93312,-0.0305395,0.446608,2.01559,0.428909,0.315686,-2.07096,0.341714,-2.05326,2.04162,1
0.0380733,1.1698,3.56194,2.93283,-0.030778,0.446971,2.01556,0.429132,0.315651,-2.07073,0.341885,-2.05289,2.04179,1
0.0383666,1.1698,3.56092,2.93254,-0.0310165,0.447334,2.01552,0.429355,0.315615,-2.07051,0.342056,-2.05253,2.04196,1
0.0386598,1.1698,3.5599,2.93226,-0.031255,0.447697,2.01548,0.429577,0.31558,-2.07028,0.342226,-2.05216,2.04213,1
0.038953,1.16979,3.55888,2.93197,-0.0314935,0.44806,2.01545,0.4298,0.315545,-2.07006,0.342397,-2.0518,2.0423,1
0.0392462,1.16979,3.55786,2.93168,-0.031732,0.448422,2.01541,0.430023,0.315509,-2.06983,0.342567,-2.05143,2.04247,1
0.0395394,1.16979,3.55684,2.93139,-0.0319705,0.448785,2.01537,0.430246,0.315474,-2.06961,0.342738,-2.05107,2.04264,1
0.0398325,1.16978,3.55582,2.9311,-0.032209,0.449148,2.01534,0.430468,0.315439,-2.06938,0.342909,-2.0507,2.04281,1
0.0401256,1.16978,3.5548,2.93082,-0.0324475,0.449511,2.0153,0.430691,0.315403,-2.06916,0.343079,-2.05034,2.04298,1
